model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
distilbert-base-multilingual-cased,ar,3,NQT,raw,0,0.6008276343345642,0.6705289824974364,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,NQT,remove_sign,1,0.5974402962941953,0.6726423086475979,0.3684210526315789
distilbert-base-multilingual-cased,ar,3,NQT,remove_triple_label,4,0.6711523369354532,0.6773185117943924,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,NQT,remove_endpoint_position,6,0.6005852930722584,0.6981642974169276,0.05263157894736842
distilbert-base-multilingual-cased,ar,3,NQT,remove_triple_plus_position_plus_sign,11,0.6615328428979687,0.6989606147930948,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,NMT,raw,0,0.4916023910045624,0.7947086472634088,0.3684210526315789
distilbert-base-multilingual-cased,ar,3,NMT,remove_sign,1,0.4913019796972582,0.7945340623265551,0.2631578947368421
distilbert-base-multilingual-cased,ar,3,NMT,remove_triple_label,4,0.49260605891537695,0.7959409044629496,0.3684210526315789
distilbert-base-multilingual-cased,ar,3,NMT,remove_endpoint_position,6,0.4672630253607168,0.7973809873873496,0.15789473684210525
distilbert-base-multilingual-cased,ar,3,NMT,remove_triple_plus_position_plus_sign,11,0.4665111795028252,0.8000692043384217,0.3684210526315789
distilbert-base-multilingual-cased,ar,3,QMT,raw,0,0.5865920186042786,0.6749504574262163,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,QMT,remove_sign,1,0.5672294891687245,0.6627247112947984,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,QMT,remove_triple_label,4,0.6403381721946377,0.680550733576868,0.5789473684210527
distilbert-base-multilingual-cased,ar,3,QMT,remove_endpoint_position,6,0.5808899413189099,0.6777137177531354,0.05263157894736842
distilbert-base-multilingual-cased,ar,3,QMT,remove_triple_plus_position_plus_sign,11,0.5993105635099226,0.6635991797454138,0.2631578947368421
distilbert-base-multilingual-cased,ar,4,NQM,raw,0,0.4490451514720917,0.5583726139505951,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NQM,remove_sign,1,0.4482226372932951,0.5576601757602785,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NQM,remove_triple_label,4,0.5322793780009067,0.5588158460904635,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NQM,remove_endpoint_position,6,0.46216459061892073,0.5590079214351076,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NQM,remove_triple_plus_position_plus_sign,11,0.5449283310789979,0.5558890976340036,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NQT,raw,0,0.6313050389289856,0.83359554702338,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,NQT,remove_sign,1,0.6274530768033243,0.8344562535827353,0.47368421052631576
distilbert-base-multilingual-cased,ar,4,NQT,remove_triple_label,4,0.690481109634718,0.826069892789386,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,NQT,remove_endpoint_position,6,0.6524421876571358,0.8562741010723082,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,NQT,remove_triple_plus_position_plus_sign,11,0.7095568815508103,0.8497799312396691,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,NMT,raw,0,0.7675462365150452,0.8303173020024978,0.47368421052631576
distilbert-base-multilingual-cased,ar,4,NMT,remove_sign,1,0.766180669083357,0.8311401138033774,0.47368421052631576
distilbert-base-multilingual-cased,ar,4,NMT,remove_triple_label,4,0.7693169498388593,0.8250637416429808,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,NMT,remove_endpoint_position,6,0.768022337345665,0.8356257442860265,0.6842105263157895
distilbert-base-multilingual-cased,ar,4,NMT,remove_triple_plus_position_plus_sign,11,0.7742475048892089,0.8318917883873861,0.6842105263157895
distilbert-base-multilingual-cased,ar,4,QMT,raw,0,0.6750099658966064,0.8554183776637536,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,QMT,remove_sign,1,0.6687086846557051,0.8549839019044173,0.3684210526315789
distilbert-base-multilingual-cased,ar,4,QMT,remove_triple_label,4,0.7814849551750442,0.8495676694096209,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,QMT,remove_endpoint_position,6,0.6889806663561691,0.8732853296052291,0.5789473684210527
distilbert-base-multilingual-cased,ar,4,QMT,remove_triple_plus_position_plus_sign,11,0.80309243661493,0.8684341947752743,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQM,raw,0,0.5023218989372253,0.5569649195455669,0.3684210526315789
distilbert-base-multilingual-cased,ar,5,NQM,remove_sign,1,0.4829329056957389,0.5462103065566607,0.2631578947368421
distilbert-base-multilingual-cased,ar,5,NQM,remove_triple_label,4,0.5715715672050966,0.5575110476997936,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQM,remove_endpoint_position,6,0.4887362864711549,0.5563851175920069,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQM,remove_triple_plus_position_plus_sign,11,0.5529906114402535,0.5549080455104008,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQT,raw,0,0.6657775044441223,0.8239958226206272,0.5789473684210527
distilbert-base-multilingual-cased,ar,5,NQT,remove_sign,1,0.6611851878680549,0.8280064087575665,0.5789473684210527
