model,language,template_id,representation,cv_adjacent_norm,cos_step_12,cos_step_23,cos_step_34
intfloat/multilingual-e5-large,ru,25,mean_pool,0.3943744897842407,-0.19404196739196777,-0.6311851739883423,-0.37719908356666565
intfloat/multilingual-e5-large,ru,26,mean_pool,0.02827300690114498,0.1222546398639679,-0.32124513387680054,-0.49308666586875916
intfloat/multilingual-e5-large,ru,27,mean_pool,0.05880729481577873,0.070152148604393,-0.37746649980545044,-0.42607581615448
intfloat/multilingual-e5-large,ru,28,mean_pool,0.21190088987350464,-0.30410096049308777,-0.46672818064689636,-0.4291100800037384
intfloat/multilingual-e5-large,ru,29,mean_pool,0.16023758053779602,-0.28954270482063293,-0.4664272367954254,-0.2718706727027893
intfloat/multilingual-e5-large,ru,30,mean_pool,0.15491122007369995,0.0885951817035675,-0.3684885799884796,-0.47918781638145447
intfloat/multilingual-e5-large,ru,31,mean_pool,0.1826368272304535,-0.01220343541353941,-0.5326988697052002,-0.4931606948375702
intfloat/multilingual-e5-large,ru,32,mean_pool,0.13763393461704254,-0.020480040460824966,-0.5002443194389343,-0.426383376121521
intfloat/multilingual-e5-large,ru,33,mean_pool,0.10727688670158386,-0.12068477272987366,-0.5580335259437561,-0.46901842951774597
intfloat/multilingual-e5-large,ru,34,mean_pool,0.1529848426580429,-0.30771124362945557,-0.5317380428314209,-0.4562552869319916
intfloat/multilingual-e5-large,ru,35,mean_pool,0.09598756581544876,0.01644551195204258,-0.5598123669624329,-0.45064839720726013
intfloat/multilingual-e5-large,ru,36,mean_pool,0.05971468240022659,0.02729651890695095,-0.3434505760669708,-0.5298684239387512
intfloat/multilingual-e5-large,ru,37,mean_pool,0.12092829495668411,-0.15288837254047394,-0.491168737411499,-0.3918246030807495
intfloat/multilingual-e5-large,ru,38,mean_pool,0.03937378525733948,-0.025517942383885384,-0.44613099098205566,-0.44123968482017517
