model,kind,label,language_a,language_b,centroid_cosine
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,fr,zh,0.8871957659721375
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,pair_commutator,QT_vs_TQ,ru,zh,0.6981539130210876
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,de,0.0083378497511148
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,en,-0.0707278549671173
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,es,-0.0274752024561166
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,fr,-0.0448688305914402
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,ru,-0.0832577347755432
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ar,zh,0.0203600041568279
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,de,en,0.0201878696680068
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,de,es,0.537360429763794
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,de,fr,0.6561477780342102
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,de,ru,-0.0344534330070018
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,de,zh,-0.0207797028124332
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,en,es,0.2486218810081482
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,en,fr,0.3444989919662475
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,en,ru,-0.0229165740311145
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,en,zh,0.4751141667366028
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,es,fr,0.871259868144989
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,es,ru,-0.0013535507023334
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,es,zh,-0.3157655298709869
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,fr,ru,-0.0780721828341484
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,fr,zh,-0.2334124743938446
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NMT,ru,zh,0.0315874144434928
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,de,-0.007644023746252
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,en,0.0153227169066667
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,es,0.0841325297951698
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,fr,0.0299635902047157
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,ru,-0.3324936032295227
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ar,zh,0.0361296460032463
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,de,en,0.7284321784973145
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,de,es,0.7186254262924194
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,de,fr,0.8301128149032593
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,de,ru,0.1446041762828827
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,de,zh,0.6125142574310303
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,en,es,0.88130122423172
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,en,fr,0.8830629587173462
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,en,ru,0.1533821821212768
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,en,zh,0.8376352787017822
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,es,fr,0.8743107318878174
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,es,ru,0.0176650732755661
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,es,zh,0.8374947905540466
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,fr,ru,0.1777247786521911
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,fr,zh,0.7623345255851746
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQM,ru,zh,0.172962799668312
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,de,0.0591361932456493
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,en,0.1086253747344017
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,es,0.0583346635103225
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,fr,0.0957950800657272
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,ru,0.0232979469001293
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ar,zh,0.0551182329654693
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,de,en,0.8313919901847839
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,de,es,0.5268092751502991
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,de,fr,0.8682401776313782
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,de,ru,0.5904353857040405
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,de,zh,0.5510649085044861
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,en,es,0.7601545453071594
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,en,fr,0.9475141763687134
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,en,ru,0.3607539534568786
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,en,zh,0.6920408010482788
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,es,fr,0.7426670789718628
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,es,ru,0.0971855521202087
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,es,zh,0.8338139057159424
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,fr,ru,0.4493688941001892
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,fr,zh,0.6688737273216248
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,NQT,ru,zh,0.2831667363643646
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,de,0.0434238724410533
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,en,0.0189772360026836
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,es,0.1058747470378875
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,fr,0.0525100752711296
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,ru,0.0499325580894947
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ar,zh,0.0724327266216278
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,de,en,0.9070780873298644
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,de,es,0.3519988656044006
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,de,fr,0.8808127641677856
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,de,ru,0.6555471420288086
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,de,zh,0.7597373723983765
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,en,es,0.353187084197998
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,en,fr,0.9435826539993286
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,en,ru,0.5817375183105469
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,en,zh,0.7054939866065979
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,es,fr,0.4891121983528137
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,es,ru,0.1904901266098022
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,es,zh,0.4457369148731231
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,fr,ru,0.6042565703392029
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,fr,zh,0.6458622217178345
sentence-transformers/paraphrase-multilingual-mpnet-base-v2,triple_signed,QMT,ru,zh,0.5463281869888306
