model,language,template_id,triple,residualization,subspace_rank,relative_signed_permutation_norm,ratio_to_exact_null_mean,exact_empirical_p
intfloat/multilingual-e5-large,ar,5,NMT,remove_triple_label,4,0.3402708208027224,0.5980841928695569,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_endpoint_position,6,0.3397045362200748,0.6137386442493589,0.3684210526315789
intfloat/multilingual-e5-large,ar,5,NMT,remove_triple_plus_position_plus_sign,11,0.3569854505484004,0.6199672001293883,0.15789473684210525
intfloat/multilingual-e5-large,ar,5,QMT,raw,0,0.34781184792518616,0.49758007349306294,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_sign,1,0.34768893395518913,0.4974461292584784,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_triple_label,4,0.3858333850877991,0.5007409902410397,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_endpoint_position,6,0.3815203846498773,0.5049590429580073,0.5789473684210527
intfloat/multilingual-e5-large,ar,5,QMT,remove_triple_plus_position_plus_sign,11,0.395236194764,0.509487983599862,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NQM,raw,0,0.36492326855659485,0.49186306027695226,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_sign,1,0.3650455476315023,0.4923235455352305,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_triple_label,4,0.40842229889164244,0.49768497105043846,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_endpoint_position,6,0.3675157503869061,0.47913877675010036,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQM,remove_triple_plus_position_plus_sign,11,0.3903971261585838,0.48876307821793163,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NQT,raw,0,0.38298627734184265,0.5497726940691953,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NQT,remove_sign,1,0.382516230967636,0.5497231421469938,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NQT,remove_triple_label,4,0.41789167542018585,0.5490949411252488,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NQT,remove_endpoint_position,6,0.38787316413782896,0.5395460986671086,0.15789473684210525
intfloat/multilingual-e5-large,ar,6,NQT,remove_triple_plus_position_plus_sign,11,0.40495787965222013,0.5422581724712544,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,NMT,raw,0,0.3690459430217743,0.7825233882357264,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NMT,remove_sign,1,0.3688556070822193,0.7823667921622965,0.05263157894736842
intfloat/multilingual-e5-large,ar,6,NMT,remove_triple_label,4,0.36134067286932825,0.7835162304379708,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NMT,remove_endpoint_position,6,0.367085650637813,0.7837907460759582,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,NMT,remove_triple_plus_position_plus_sign,11,0.3601640101415368,0.785759340553311,0.3684210526315789
intfloat/multilingual-e5-large,ar,6,QMT,raw,0,0.30980977416038513,0.44748419865353517,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_sign,1,0.3087288954638129,0.4468594087516784,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_triple_label,4,0.3342516304086283,0.4420147701131706,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_endpoint_position,6,0.33096337164273965,0.4581108544701882,0.5789473684210527
intfloat/multilingual-e5-large,ar,6,QMT,remove_triple_plus_position_plus_sign,11,0.3400248652596229,0.4561855818756245,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQM,raw,0,0.428104966878891,0.5032680075164668,0.2631578947368421
intfloat/multilingual-e5-large,ar,7,NQM,remove_sign,1,0.4282527266596636,0.5034853630103147,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQM,remove_triple_label,4,0.4704156586038006,0.5082345944655842,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQM,remove_endpoint_position,6,0.44448667614512144,0.5024676925543782,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQM,remove_triple_plus_position_plus_sign,11,0.46727821072924974,0.5076301459323932,0.3684210526315789
intfloat/multilingual-e5-large,ar,7,NQT,raw,0,0.39863306283950806,0.5396449566310709,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_sign,1,0.3974518233935849,0.5392806611329571,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_triple_label,4,0.43078843498383274,0.5428891635393038,0.5789473684210527
intfloat/multilingual-e5-large,ar,7,NQT,remove_endpoint_position,6,0.40990089830755744,0.5362726487962372,0.5789473684210527
